Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
30/06/2023,108.91,110.3,108.39,109.39,2195500,0.0,0.0
03/07/2023,109.43,113.5,109.37,112.79,1625000,0.0,0.0
05/07/2023,112.57,113.08,110.58,111.54,1873300,0.0,0.0
06/07/2023,109.24,109.86,107.65,109.0,2349000,0.0,0.0
07/07/2023,109.31,112.91,109.19,111.88,2114400,0.0,0.0
10/07/2023,111.47,114.87,111.25,114.33,2350900,0.0,0.0
11/07/2023,115.19,117.84,114.88,116.96,2644100,0.0,0.0
12/07/2023,118.69,119.0,115.73,116.04,1964400,0.0,0.0
13/07/2023,118.04,120.47,117.5,119.66,2508600,0.0,0.0
14/07/2023,119.5,120.0,118.12,118.57,1742200,0.0,0.0
17/07/2023,118.06,121.58,117.33,121.14,2136800,0.0,0.0
18/07/2023,120.52,122.13,120.13,121.0,2252600,0.0,0.0
19/07/2023,120.91,120.91,117.86,119.1,2256800,0.0,0.0
20/07/2023,118.27,121.42,118.05,118.87,1557200,0.0,0.0
21/07/2023,119.83,120.21,118.69,119.0,1158100,0.0,0.0
24/07/2023,118.35,118.51,115.95,116.83,1772700,0.0,0.0
25/07/2023,116.83,118.14,116.45,117.43,2570900,0.0,0.0
26/07/2023,117.43,119.66,117.21,119.56,1433100,0.0,0.0
27/07/2023,120.4,121.62,118.77,118.82,1491600,0.0,0.0
28/07/2023,120.53,121.3,119.3,120.09,1306200,0.0,0.0
31/07/2023,120.08,122.59,119.91,122.53,1885400,0.0,0.0
01/08/2023,121.5,121.5,119.18,120.74,1389700,0.0,0.0
02/08/2023,118.89,120.77,116.73,118.0,2319800,0.0,0.0
03/08/2023,106.29,109.54,97.27,98.67,13985700,0.0,0.0
04/08/2023,101.09,104.23,101.01,103.19,5801200,0.0,0.0
07/08/2023,104.07,108.49,104.03,107.49,5171500,0.0,0.0
08/08/2023,106.87,110.34,105.57,109.84,3014100,0.0,0.0
09/08/2023,110.31,111.97,109.53,109.81,3156300,0.0,0.0
10/08/2023,111.01,112.57,110.38,111.67,2268600,0.0,0.0
11/08/2023,110.46,112.47,110.46,111.54,2840500,0.0,0.0
14/08/2023,111.01,112.06,109.31,111.93,1795700,0.0,0.0
15/08/2023,111.98,112.33,106.66,107.43,3225700,0.0,0.0
16/08/2023,107.05,108.36,106.79,107.14,1989200,0.0,0.0
17/08/2023,108.0,108.0,105.58,105.63,3045800,0.0,0.0
18/08/2023,103.35,107.96,103.07,107.21,2535200,0.0,0.0
21/08/2023,107.41,108.85,107.23,108.07,1713900,0.0,0.0
22/08/2023,108.61,110.15,108.24,108.59,1429800,0.0,0.0
23/08/2023,108.59,109.02,107.49,107.59,1839000,0.0,0.0
24/08/2023,107.28,108.62,105.91,105.96,2426900,0.0,0.0
25/08/2023,106.25,108.11,106.18,106.94,1894800,0.0,0.0
28/08/2023,107.43,108.55,107.02,108.17,1163600,0.0,0.0
29/08/2023,107.9,110.45,107.9,109.95,1405000,0.0,0.0
30/08/2023,109.06,110.63,108.67,108.86,1646500,0.0,0.0
31/08/2023,108.97,109.6,108.1,108.39,1704200,0.0,0.0
01/09/2023,109.23,109.98,108.23,109.57,1593600,0.0,0.0
05/09/2023,109.4,111.47,108.54,110.22,2004100,0.0,0.0
06/09/2023,109.19,109.71,105.93,108.41,2368900,0.0,0.0
07/09/2023,107.0,107.0,103.53,105.76,3926900,0.0,0.0
08/09/2023,105.99,110.3,105.9,109.8,2622200,0.0,0.0
11/09/2023,110.78,111.38,108.05,108.49,1774500,0.0,0.0
12/09/2023,107.49,110.74,107.49,109.65,1799000,0.0,0.0
13/09/2023,108.78,109.77,106.32,106.82,2488800,0.0,0.0
14/09/2023,107.72,107.9,104.91,106.93,2217100,0.0,0.0
15/09/2023,106.7,109.13,106.08,106.91,5677000,0.0,0.0
18/09/2023,106.25,107.07,105.46,105.74,2265900,0.0,0.0
19/09/2023,105.41,105.81,103.79,104.58,2122300,0.0,0.0
20/09/2023,104.87,105.96,104.21,104.29,1282200,0.0,0.0
21/09/2023,102.73,103.15,101.62,101.96,1805100,0.0,0.0
22/09/2023,101.96,102.95,100.51,100.87,2335000,0.0,0.0
25/09/2023,100.13,101.18,99.5,100.69,1768000,0.0,0.0
26/09/2023,99.63,100.81,98.9,99.39,1667500,0.0,0.0
27/09/2023,100.26,101.14,99.43,100.25,1676100,0.0,0.0
28/09/2023,99.76,103.05,99.69,102.58,1695200,0.0,0.0
29/09/2023,103.65,104.7,102.58,103.07,2227900,0.0,0.0
02/10/2023,102.71,103.3,101.61,102.05,1910400,0.0,0.0
03/10/2023,101.0,101.44,97.94,98.77,2056800,0.0,0.0
04/10/2023,99.21,100.61,99.03,100.18,1722300,0.0,0.0
05/10/2023,100.56,100.72,98.08,99.9,1311700,0.0,0.0
06/10/2023,98.86,101.05,98.47,100.48,1452300,0.0,0.0
09/10/2023,98.57,100.4,96.64,99.67,1637100,0.0,0.0
10/10/2023,100.59,102.73,100.19,101.49,1546700,0.0,0.0
11/10/2023,102.0,103.69,101.22,103.61,1707900,0.0,0.0
12/10/2023,103.38,103.98,101.98,102.62,1364700,0.0,0.0
13/10/2023,102.49,102.99,98.91,99.16,1526200,0.0,0.0
16/10/2023,100.06,101.58,99.29,99.67,1627000,0.0,0.0
17/10/2023,99.31,102.23,99.11,101.55,1385700,0.0,0.0
18/10/2023,99.64,100.67,98.86,98.91,1670000,0.0,0.0
19/10/2023,99.07,99.29,95.27,95.66,2381500,0.0,0.0
20/10/2023,95.03,95.22,93.04,93.65,2719000,0.0,0.0
23/10/2023,93.53,97.24,92.51,95.23,2325400,0.0,0.0
24/10/2023,96.51,97.45,95.82,97.29,1229700,0.0,0.0
25/10/2023,95.72,96.75,95.33,95.97,1380100,0.0,0.0
26/10/2023,95.97,96.5,93.16,95.04,2857000,0.0,0.0
27/10/2023,95.32,96.13,92.97,93.08,1598900,0.0,0.0
30/10/2023,94.86,96.09,94.28,94.95,1922200,0.0,0.0
31/10/2023,95.26,95.64,94.06,95.29,1714700,0.0,0.0
01/11/2023,95.29,95.55,92.48,93.27,2208300,0.0,0.0
02/11/2023,95.06,96.3,93.2,94.84,5082300,0.0,0.0
03/11/2023,108.0,112.97,107.8,112.71,9056000,0.0,0.0
06/11/2023,113.8,115.75,110.77,111.59,3630400,0.0,0.0
07/11/2023,111.89,121.17,111.82,118.05,5570000,0.0,0.0
08/11/2023,118.03,118.78,116.42,116.56,2854400,0.0,0.0
09/11/2023,116.52,118.03,113.43,113.67,2207100,0.0,0.0
10/11/2023,113.71,119.08,113.71,118.68,2768200,0.0,0.0
13/11/2023,117.99,119.82,117.73,118.48,1731500,0.0,0.0
14/11/2023,121.52,123.94,120.92,122.63,2382100,0.0,0.0
15/11/2023,124.76,134.37,124.52,130.33,5690800,0.0,0.0
16/11/2023,128.08,131.58,127.05,129.82,2704500,0.0,0.0
17/11/2023,134.3,137.5,132.07,136.38,4811800,0.0,0.0
20/11/2023,135.84,136.77,133.11,134.9,2473000,0.0,0.0
21/11/2023,134.04,136.13,133.68,135.47,1817900,0.0,0.0
22/11/2023,136.49,138.16,136.21,136.89,1653900,0.0,0.0
24/11/2023,136.03,137.16,134.82,136.42,723200,0.0,0.0
27/11/2023,135.48,137.35,135.32,135.9,1361000,0.0,0.0
28/11/2023,136.11,137.65,134.74,135.42,1555800,0.0,0.0
29/11/2023,135.69,138.73,135.36,135.75,7804400,0.0,0.0
30/11/2023,136.37,136.79,134.33,136.18,3584600,0.0,0.0
01/12/2023,136.05,139.78,136.05,139.31,3259800,0.0,0.0
04/12/2023,138.5,141.16,138.46,139.82,1685600,0.0,0.0
05/12/2023,138.46,139.46,137.1,138.4,1419400,0.0,0.0
06/12/2023,139.9,140.5,138.21,139.0,1749800,0.0,0.0
07/12/2023,139.4,143.9,139.09,143.65,2059300,0.0,0.0
08/12/2023,142.7,145.83,142.51,145.5,1748500,0.0,0.0
11/12/2023,146.0,149.94,145.88,148.34,2040800,0.0,0.0
